timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54,CPU55
2026-01-28 18:01:07,2169603,1200000,1200000,1197235,1198231,1994866,1200000,1995123,1200000,1895002,1500000,1995154,1200000,1995654,1700000,1894922,1200000,1895997,1200000,1909581,1200000,1896428,1200000,1995397,1200000,1998530,1200000,1895706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:09,1197234,1200000,1200000,1200000,1197294,1200423,1200000,1895783,1200000,1995670,1500000,1994362,1200000,1895259,1700000,1899660,1200000,1375412,1200000,1895092,1200000,2000596,1200000,1998961,1200000,1896205,1200000,1995467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:10,1195855,1200000,1200000,1200000,1197211,1200000,1200000,1197285,1200000,1990752,1200000,1895728,1200000,1900916,1700000,1995936,1200000,1895656,1200000,1896287,1200000,1994288,1200000,1895120,1200000,1995467,1200000,1895677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:11,1197250,1200000,1200000,1200000,1200000,1197337,1197354,1996186,1200000,2008919,1200000,1991103,1200000,1899589,1200000,1896171,1200000,1896793,1200000,1896271,1200000,1895666,1200000,2000359,1200000,1895138,1200000,1995467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:12,1197627,1200000,1197341,1200000,1200000,1197271,1197147,1197189,1200000,1896462,1200000,1895540,1200000,1895662,1200000,1896779,1200000,1994940,1200000,1902365,1200000,1895987,1200000,1995695,1200000,1980623,1200000,1995169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:13,1904815,1200000,1200000,1200000,1200000,1200000,1197093,1200948,1200000,1895962,1200000,1895797,1200000,1900255,1198264,1994781,1200000,1874742,1200000,1894621,1197380,1995467,1197848,1994777,1200000,1996114,1200000,1896718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:14,2495814,3000000,1200000,1200000,1507587,2493976,1197393,2494394,1193512,1852045,1894401,1928077,1632992,1895161,1197281,1995044,1441489,1995000,1197299,1829460,1200744,1897576,1200000,1895559,1200000,1899244,1200000,1895806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:15,1426739,1200523,1884792,1895676,1252334,1197260,1717891,1995420,1364189,1196963,1995467,1897867,1196933,1198477,3000000,2491752,2000000,1994957,1800000,1894945,3000000,1198572,1800000,2494392,3000000,2489322,1900000,2495067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:16,1197254,1895659,1197595,1255692,1200000,1901263,1200000,1895692,1200000,1856544,1200000,1995905,2100000,1201487,1198623,1895634,2000000,1999771,1800000,1994777,3000000,1995441,1200000,1894952,3000000,1894810,1900000,1895458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:18,1228583,1200000,1200000,1200000,1197031,1895359,1197165,1995124,1197843,1895618,1200000,1894716,1200000,1895715,1200000,1995219,2000000,1888674,1800000,1895707,3000000,1902571,1200000,1895817,3000000,1994627,1200000,1897022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:19,1677050,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1197320,1947850,1200000,1896434,1200000,1900161,1200000,1997021,2000000,1894544,1800000,1995457,1200000,1995415,1200000,1890084,3000000,1995227,1200000,1985948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:20,1244428,1197300,1200000,1196957,1200000,1197215,1200000,1894745,1200000,1895739,1200000,1197372,1200000,1895198,1200000,1895069,2000000,1900502,1200000,1894867,1200000,1995178,1200000,2010735,1200000,1894994,1200000,1994826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
