1.079676000	200
0.567299000	200
0.542816000	200
0.542361000	200
0.541762000	200
0.541639000	200
0.541410000	200
0.541464000	200
0.541592000	200
0.542961000	200
0.541108000	200
0.541486000	200
0.541131000	200
0.541044000	200
0.541176000	200
0.541064000	200
0.541234000	200
0.541851000	200
0.541068000	200
0.541390000	200
0.541209000	200
0.541188000	200
0.540746000	200
0.540856000	200
0.541771000	200
0.541050000	200
0.541151000	200
0.540733000	200
0.540882000	200
0.540754000	200
0.541328000	200
0.540656000	200
0.540772000	200
0.540778000	200
0.540902000	200
0.540822000	200
0.541398000	200
0.540709000	200
0.540962000	200
0.540935000	200
0.541004000	200
0.540730000	200
0.541183000	200
0.541207000	200
0.541366000	200
0.540694000	200
0.541087000	200
0.541064000	200
0.541118000	200
0.540860000	200
0.540670000	200
0.541300000	200
0.540680000	200
0.540945000	200
0.540999000	200
0.541251000	200
0.540880000	200
0.541103000	200
0.540769000	200
0.540943000	200
