timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54
2026-01-28 17:30:20,1896149,2496201,1889766,1180605,1982505,1181660,1895507,1200000,1895513,1200000,1995277,1200000,1895513,1200000,1895454,1200000,1895467,1200000,1893845,1200000,1994266,1200000,1894904,1200000,1893813,1200000,1897230,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:21,1198559,1232250,1999214,1200000,1895295,1192397,1894503,1172766,1995243,1200000,1898681,1200000,1995710,1200000,1914973,1200000,1900529,1200000,1859886,1200000,1895308,1200000,1899261,1200000,1895485,1200000,1896155,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:22,1197132,2333009,1895545,1197167,2042644,1995192,1896309,1200000,1645629,1200000,1895677,1200000,1882299,1200000,1896054,1200000,1197133,1200000,1995277,1200000,1895471,1200000,1197488,1842103,1895371,1806813,1894906,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:23,1200000,2493904,2494124,1497290,1898305,1995280,2100000,1200000,1899133,1200000,1197338,1200000,1900000,1200000,1895571,1200000,1900000,1200000,1872481,1200000,2000000,1200000,1200000,1200000,1939137,2493794,1197142,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:24,1896824,1197131,1197774,1196235,1895535,3000000,1994575,1200000,1896191,1200000,1193710,1200000,1895392,1200000,1895414,1900000,1895803,1200000,1894658,1200000,1995277,1200000,1895422,1200000,1992950,3000000,2494169,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:25,1197226,1197305,1887137,1197183,1899683,3000000,1926448,1200000,1994575,1200000,1923147,1197006,1895513,1200000,1995245,1200000,1895508,1200000,1974286,1200000,1895614,1200000,1894758,1200000,1896630,3000000,2492466,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:26,1200000,1651060,1197247,1197214,1895226,1200000,1896488,1200000,1196340,1200000,1963770,1200000,1895233,1200000,1900369,1200000,1893770,1200000,1895458,1200000,1895995,1200000,1994476,1200000,1993374,1200000,1899600,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:27,1200000,1197092,1197236,1895374,1995872,1200000,1994986,1200000,1947466,1200000,1995538,1200000,1994307,1200000,1996432,1200000,1995277,1200000,1895495,1200000,1994602,1200000,1896574,1200000,1996399,1200000,1895133,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:28,1200000,1197144,1955930,1197156,1199775,1200000,1995108,1200000,1948447,1200000,1895492,1200000,1540111,1200000,1893653,1200000,1896248,1200000,1895689,1200000,1995050,1200000,1995245,1200000,1996191,1200000,1995545,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:30,1200000,1235560,1197352,1193578,1807160,1197123,1897630,1200000,1907748,1200000,1895147,1200000,1896600,1200000,1197166,1200000,1898522,1200000,1895513,1200000,1897702,1200000,1897497,1200000,1995519,1200000,1994987,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:31,1197192,1571412,1200000,1200000,1197270,1197216,1895513,1200000,1894178,1200000,1898121,1200000,1895522,1200000,1197039,1200000,1994476,1200000,1896169,1200000,1994849,1200000,1995692,1200000,1956767,1200000,1895132,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:32,1200000,1197109,1200000,1200305,1895476,1197186,1995178,1200000,2000362,1200000,1993166,1200000,1895557,1200000,1895493,1200000,1894995,1200000,1995510,1200000,1895684,1200000,1995144,1200000,1995077,1200000,1924652,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:33,1197168,1218995,1200000,1200000,1200000,1197146,1202085,1200000,1995671,1200000,1896298,1200000,1897772,1200000,1870476,1200000,1896332,1200000,1896496,1200000,2006647,1200000,1895513,1200000,1995284,1200000,2030148,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:34,1200000,2144669,1200000,1200000,1200000,1600705,1895780,1195681,1902127,1200000,1895863,1200000,1895660,1200000,1896428,1200000,1994840,1200000,1899610,1200000,1863147,1197180,1995246,1200000,1893362,1200000,1895129,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:35,1200000,1197164,3000000,1200000,1200000,1197208,1197222,1200000,1995463,1200000,1896364,1200000,1895067,1200000,1895507,1200000,1892766,1200000,1895927,1200000,1894837,1200000,1895479,1200000,1995048,1200000,1895571,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:36,1200000,1197641,1200000,1200000,1200000,1197023,1197130,1200000,1895513,1200000,1869465,1200000,1895422,1200000,1999430,1200000,1896122,1200000,1994575,1200000,1995277,1200000,1994153,1200000,1994457,1200000,1995277,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:37,1200000,1232815,3000000,1198075,1200000,1200000,1200000,1185438,1200000,1200000,1957254,1200000,1954306,1200000,1995608,1200000,1895516,1200000,1900840,1200000,1982338,1200000,1894954,1200000,1995277,1200000,1997865,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:39,1200000,1197148,3000000,1197477,1200000,1200000,2000000,1200000,1987648,1200000,1197143,1200000,1897323,1200000,2100000,1200000,1913661,1200000,1992587,1200000,1895781,1200000,1895495,1200000,1995070,1200000,1998888,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:40,1200000,2494201,2479293,1197228,1897063,1197132,1895563,1200000,1387462,1200000,2000000,1200000,2000000,1200000,2000000,1200000,2000000,1197102,1897458,1200000,1900000,1200000,1197109,1200000,2000000,2306518,1900000,2493949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:41,1196878,2495407,2497294,1200000,1889582,1995203,2005793,1203333,1894828,1200000,1194914,1200000,1702788,1877256,1196720,2026902,1196721,1198864,1892313,1200000,1962330,1200000,1197319,1895398,1196876,2493846,1900000,1197139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:42,1967129,1197094,1197134,1200000,1900173,1200000,1896123,1200000,1844954,1200000,1894893,1196886,1896818,1200000,1197294,1200000,1899816,1200000,1999312,1200000,1994214,1200000,1995203,1900000,1995548,3000000,1921596,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:43,1200000,1197119,1868707,1191671,1196819,1200000,1999299,1200000,1197249,1200000,1895471,1200000,1899943,1200000,1893958,1200000,1196850,1200000,1901703,1200000,1996508,1200000,1895610,1200000,1995236,1200000,1897795,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:44,1200000,2327372,2156575,1200000,1895510,1200000,1197166,1200000,1861170,1200000,1894708,1200000,1894531,1200000,1895417,1200000,1897874,1200000,1896287,1197132,1995278,1200000,1999291,1200000,1894355,1200000,1895794,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:45,1755659,1384616,1859931,1180150,1896870,1200000,1895117,1200000,1895107,1200000,1895683,1200000,1895916,1200000,1895399,1200000,1895513,1200000,1894960,1200000,2026718,1197142,1894895,1200000,1897344,1200000,1995893,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:46,1200000,1197108,1832777,1199859,1885342,1200000,1874846,1197144,1995187,1139139,1870103,1200000,1995721,1200000,1886925,1200000,1905932,1200000,1889657,1200000,1358121,1200000,1997401,1200000,1895140,1200000,1994377,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:48,1200000,1643115,1200000,1200000,1200000,1200000,1904941,1900000,1882499,1200000,1899097,1200000,1894847,1200000,2013450,1200000,1995362,1200000,1970271,1200000,1895473,1200000,1997742,1200000,1900027,1200000,1895359,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
