timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54
2026-01-28 17:45:01,1198425,1200000,1200000,1200000,1899913,1200000,1800000,1197248,1672851,1197278,1873728,1197283,1917378,1197269,1774745,1197279,1200000,1200000,1200000,1197225,1884775,1200000,1200000,1200000,1200000,1200000,1197250,1895681,0,0,1198564,1907202,1895691,1197175,1857407,1896114,2494317,1200000,1995939,1200000,1999310,1200000,1996301,1198411,1895647,1197258,1197260,1197171,1974001,1546161,1996906,1197254,1200000,1197240,1995355
2026-01-28 17:45:03,1895577,1197256,1523215,1198124,1587559,1197791,1625016,1193036,1995184,1200000,1880899,1200000,1898886,1200000,1994947,1200000,1895149,1200000,1995634,1200000,1895766,1200000,1895731,1200000,1895535,1200000,1895835,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:04,1200000,1231940,1900000,1200000,1200000,1200000,1198431,1200000,1897651,1200000,1895894,1200000,1895637,1200000,1894770,1200000,1903916,1200000,1894732,1200000,1873285,1200000,1893509,1200000,1897964,1200000,1897545,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:05,1200000,1367197,1197316,1900000,2000000,1198236,1200000,3000000,1921577,1200000,1197314,1200000,1892368,1200000,1893447,1200000,1894514,1200000,1894606,1200000,1995673,1200000,1959654,1200000,1897086,1200000,1895215,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:06,1200000,1598800,1197221,1200000,1197233,1200000,2000000,3000000,2000000,1200000,1895863,1200000,1897234,1200000,1900847,1200000,1895668,1200000,1894861,1200000,1896317,1200000,1895355,1200000,1896309,1200000,1992331,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:07,1197333,1242776,1197611,1200000,1974025,1200000,1995242,3000000,1884995,1200000,1895051,1200000,1895857,1200000,1891249,1200000,1897710,1200000,1895602,1200000,1895668,1200000,1995160,1212593,1896038,1200000,1995214,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:08,1200000,1197261,1200000,1212706,1895143,1200000,1894400,3000000,1960616,1200000,1931902,1200000,1890713,1200000,1895714,1200000,1895636,1200000,1895665,1200000,1895204,1200000,1895644,1200000,1895285,1200000,1995225,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:09,1200000,2177377,1197241,1200000,1897149,1200000,1896969,3000000,1896058,1200000,1231832,1200000,1900205,1200000,1968633,1200000,1895669,1200000,1197210,1200000,1895443,1200000,1197288,1200000,1901575,1200000,1895569,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:10,1200000,2093016,1852632,1200000,1900411,1200000,2006947,1194094,2051858,1200000,1895635,1200000,1951326,1200000,1996020,1200000,1197501,1200000,1994929,1200000,1995178,1200000,1895593,1200000,1896956,1200000,1995182,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:45:12,1197119,2341789,1912296,1196936,1895812,1197635,1200000,1586001,1895452,1200000,1197439,1200000,1994647,1200000,1895607,1200000,2493723,1200000,1994939,1200000,1995343,1200000,1995318,1200000,1798054,1200000,1995356,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
