0,1769621421.494564000
1,1769621421.539235000
2,1769621421.539618000
3,1769621421.539950000
4,1769621421.540229000
5,1769621421.540554000
6,1769621421.540865000
7,1769621421.541132000
8,1769621421.541422000
9,1769621421.541769000
10,1769621421.542059000
11,1769621421.542348000
12,1769621421.542676000
13,1769621421.542942000
14,1769621421.543212000
15,1769621421.543516000
16,1769621421.543791000
17,1769621421.544053000
18,1769621421.544312000
19,1769621421.544581000
20,1769621421.544843000
21,1769621421.545141000
22,1769621421.545440000
23,1769621421.545721000
24,1769621421.546013000
25,1769621421.546299000
26,1769621421.546590000
27,1769621421.546851000
28,1769621421.547147000
29,1769621421.547406000
30,1769621421.547669000
31,1769621421.547955000
32,1769621421.548214000
33,1769621421.548494000
34,1769621421.548824000
35,1769621421.549109000
36,1769621421.549398000
37,1769621421.549699000
38,1769621421.549987000
39,1769621421.550247000
40,1769621421.550515000
41,1769621421.550772000
42,1769621421.551055000
43,1769621421.551326000
44,1769621421.551621000
45,1769621421.551892000
46,1769621421.552176000
47,1769621421.552485000
48,1769621421.552737000
49,1769621421.552991000
50,1769621421.553245000
51,1769621421.553570000
52,1769621421.553823000
53,1769621421.554077000
54,1769621421.554329000
55,1769621421.554591000
56,1769621421.554876000
57,1769621421.555146000
58,1769621421.555447000
59,1769621421.555737000
60,1769621421.556007000
61,1769621421.556276000
62,1769621421.556544000
63,1769621421.556798000
64,1769621421.557048000
65,1769621421.557301000
66,1769621421.557562000
67,1769621421.557816000
68,1769621421.558072000
69,1769621421.558324000
70,1769621421.558583000
71,1769621421.558838000
72,1769621421.559094000
73,1769621421.559387000
74,1769621421.559659000
75,1769621421.559915000
76,1769621421.560172000
77,1769621421.560519000
78,1769621421.560811000
79,1769621421.561084000
80,1769621421.561348000
81,1769621421.561607000
82,1769621421.561901000
83,1769621421.562187000
84,1769621421.562460000
85,1769621421.562736000
86,1769621421.563026000
87,1769621421.563289000
88,1769621421.563571000
89,1769621421.563827000
90,1769621421.564080000
91,1769621421.564363000
92,1769621421.564669000
93,1769621421.564939000
94,1769621421.565223000
95,1769621421.565489000
96,1769621421.565756000
97,1769621421.566014000
98,1769621421.566268000
99,1769621421.566536000
100,1769621421.566787000
101,1769621421.567042000
102,1769621421.567299000
103,1769621421.567585000
104,1769621421.567896000
105,1769621421.568190000
106,1769621421.568516000
107,1769621421.568759000
108,1769621421.569014000
109,1769621421.569333000
110,1769621421.569632000
111,1769621421.569920000
112,1769621421.570162000
113,1769621421.570467000
114,1769621421.570796000
115,1769621421.571052000
116,1769621421.571308000
117,1769621421.571574000
118,1769621421.571832000
119,1769621421.572083000
120,1769621421.572337000
121,1769621421.572632000
122,1769621421.572880000
123,1769621421.573131000
124,1769621421.573391000
125,1769621421.573645000
126,1769621421.573902000
127,1769621421.574182000
128,1769621421.574480000
129,1769621421.574818000
130,1769621421.575100000
131,1769621421.575343000
132,1769621421.575604000
133,1769621421.575861000
134,1769621421.576187000
135,1769621421.576493000
136,1769621421.576775000
137,1769621421.577090000
138,1769621421.577343000
139,1769621421.577607000
140,1769621421.577859000
141,1769621421.578118000
142,1769621421.578406000
143,1769621421.578702000
144,1769621421.578972000
145,1769621421.579231000
146,1769621421.579539000
147,1769621421.579827000
148,1769621421.580124000
149,1769621421.580430000
150,1769621421.580708000
151,1769621421.580964000
152,1769621421.581295000
153,1769621421.581592000
154,1769621421.581873000
155,1769621421.582156000
156,1769621421.582477000
157,1769621421.582773000
158,1769621421.583012000
159,1769621421.583319000
160,1769621421.583609000
161,1769621421.583903000
162,1769621421.584182000
163,1769621421.584480000
164,1769621421.584756000
165,1769621421.585036000
166,1769621421.585314000
167,1769621421.585586000
168,1769621421.585838000
169,1769621421.586092000
170,1769621421.586348000
171,1769621421.586659000
172,1769621421.586935000
173,1769621421.587196000
174,1769621421.587528000
175,1769621421.587810000
176,1769621421.588093000
177,1769621421.588369000
178,1769621421.588623000
179,1769621421.588893000
180,1769621421.589144000
181,1769621421.589395000
182,1769621421.589651000
183,1769621421.589904000
184,1769621421.590159000
185,1769621421.590408000
186,1769621421.590664000
187,1769621421.590910000
188,1769621421.591164000
189,1769621421.591413000
190,1769621421.591699000
191,1769621421.591950000
192,1769621421.592205000
193,1769621421.592512000
194,1769621421.592763000
195,1769621421.593058000
196,1769621421.593324000
197,1769621421.593592000
198,1769621421.593875000
199,1769621421.594130000
200,1769621421.594383000
201,1769621421.594626000
202,1769621421.594919000
203,1769621421.595172000
204,1769621421.595444000
205,1769621421.595700000
206,1769621421.595950000
207,1769621421.596203000
208,1769621421.596520000
209,1769621421.596771000
210,1769621421.597069000
211,1769621421.597324000
212,1769621421.597600000
213,1769621421.597853000
214,1769621421.598148000
215,1769621421.598445000
216,1769621421.598733000
217,1769621421.599009000
218,1769621421.599287000
219,1769621421.599629000
220,1769621421.599950000
221,1769621421.600226000
222,1769621421.600538000
223,1769621421.600817000
224,1769621421.601063000
225,1769621421.601332000
226,1769621421.601656000
227,1769621421.601911000
228,1769621421.602164000
229,1769621421.602411000
230,1769621421.602668000
231,1769621421.602924000
232,1769621421.603177000
233,1769621421.603439000
234,1769621421.603730000
235,1769621421.603979000
236,1769621421.604267000
237,1769621421.604532000
238,1769621421.604798000
239,1769621421.605051000
240,1769621421.605299000
241,1769621421.605610000
242,1769621421.605879000
243,1769621421.606129000
244,1769621421.606388000
245,1769621421.606668000
246,1769621421.606949000
247,1769621421.607235000
248,1769621421.607526000
249,1769621421.607809000
250,1769621421.608086000
251,1769621421.608425000
252,1769621421.608709000
253,1769621421.608952000
254,1769621421.609205000
255,1769621421.609508000
256,1769621421.609770000
257,1769621421.610077000
258,1769621421.610341000
259,1769621421.610627000
260,1769621421.610891000
261,1769621421.611143000
262,1769621421.611415000
263,1769621421.611672000
264,1769621421.611942000
265,1769621421.612259000
266,1769621421.612533000
267,1769621421.612786000
268,1769621421.613068000
269,1769621421.613348000
270,1769621421.613637000
271,1769621421.613892000
272,1769621421.614145000
273,1769621421.614396000
274,1769621421.614671000
275,1769621421.614946000
276,1769621421.615198000
277,1769621421.615508000
278,1769621421.615766000
279,1769621421.616051000
280,1769621421.616322000
281,1769621421.616603000
282,1769621421.616888000
283,1769621421.617176000
284,1769621421.617515000
285,1769621421.617776000
286,1769621421.618027000
287,1769621421.618321000
288,1769621421.618606000
289,1769621421.618895000
290,1769621421.619172000
291,1769621421.619461000
292,1769621421.619740000
293,1769621421.620015000
294,1769621421.620290000
295,1769621421.620570000
296,1769621421.620861000
297,1769621421.621122000
298,1769621421.621378000
299,1769621421.621631000
300,1769621421.621883000
301,1769621421.622134000
302,1769621421.622389000
303,1769621421.622672000
304,1769621421.622926000
305,1769621421.623178000
306,1769621421.623433000
307,1769621421.623726000
308,1769621421.623994000
309,1769621421.624247000
310,1769621421.624606000
311,1769621421.624889000
312,1769621421.625144000
313,1769621421.625423000
314,1769621421.625696000
315,1769621421.625945000
316,1769621421.626197000
317,1769621421.626507000
318,1769621421.626760000
319,1769621421.627098000
320,1769621421.627405000
321,1769621421.627667000
322,1769621421.627923000
323,1769621421.628176000
324,1769621421.628435000
325,1769621421.628694000
326,1769621421.628952000
327,1769621421.629201000
328,1769621421.629564000
329,1769621421.629862000
330,1769621421.630104000
331,1769621421.630369000
332,1769621421.630643000
333,1769621421.630892000
334,1769621421.631138000
335,1769621421.631432000
336,1769621421.631689000
337,1769621421.631956000
338,1769621421.632237000
339,1769621421.632540000
340,1769621421.632792000
341,1769621421.633082000
342,1769621421.633359000
343,1769621421.633647000
344,1769621421.633922000
345,1769621421.634203000
346,1769621421.634506000
347,1769621421.634753000
348,1769621421.635007000
349,1769621421.635292000
350,1769621421.635580000
351,1769621421.635837000
352,1769621421.636114000
353,1769621421.636402000
354,1769621421.636657000
355,1769621421.636941000
356,1769621421.637325000
357,1769621421.637647000
358,1769621421.637918000
359,1769621421.638216000
360,1769621421.638480000
361,1769621421.638734000
362,1769621421.638986000
363,1769621421.639239000
364,1769621421.639514000
365,1769621421.639768000
366,1769621421.640020000
367,1769621421.640271000
368,1769621421.640636000
369,1769621421.640913000
370,1769621421.641193000
371,1769621421.641487000
372,1769621421.641734000
373,1769621421.641983000
374,1769621421.642274000
375,1769621421.642541000
376,1769621421.642797000
377,1769621421.643069000
378,1769621421.643318000
379,1769621421.643605000
380,1769621421.643855000
381,1769621421.644132000
382,1769621421.644398000
383,1769621421.644663000
384,1769621421.644923000
385,1769621421.645174000
386,1769621421.645433000
387,1769621421.645706000
388,1769621421.645959000
389,1769621421.646210000
390,1769621421.646500000
391,1769621421.646795000
392,1769621421.647075000
393,1769621421.647352000
394,1769621421.647639000
395,1769621421.647916000
396,1769621421.648195000
397,1769621421.648488000
398,1769621421.648745000
399,1769621421.649039000
400,1769621421.649315000
401,1769621421.649622000
402,1769621421.649922000
403,1769621421.650172000
404,1769621421.650423000
405,1769621421.650709000
406,1769621421.650962000
407,1769621421.651243000
408,1769621421.651527000
409,1769621421.651782000
410,1769621421.652035000
411,1769621421.652288000
412,1769621421.652580000
413,1769621421.652851000
414,1769621421.653102000
415,1769621421.653355000
416,1769621421.653644000
417,1769621421.653896000
418,1769621421.654150000
419,1769621421.654402000
420,1769621421.654658000
421,1769621421.654910000
422,1769621421.655165000
423,1769621421.655418000
424,1769621421.655672000
425,1769621421.655921000
426,1769621421.656170000
427,1769621421.656423000
428,1769621421.656678000
429,1769621421.656942000
430,1769621421.657195000
431,1769621421.657455000
432,1769621421.657712000
433,1769621421.657964000
434,1769621421.658220000
435,1769621421.658538000
436,1769621421.658850000
437,1769621421.659091000
438,1769621421.659344000
439,1769621421.659632000
440,1769621421.659898000
441,1769621421.660164000
442,1769621421.660466000
443,1769621421.660839000
444,1769621421.661128000
445,1769621421.661418000
446,1769621421.661708000
447,1769621421.662030000
448,1769621421.662316000
449,1769621421.662616000
450,1769621421.662900000
451,1769621421.663210000
452,1769621421.663505000
453,1769621421.663790000
454,1769621421.664069000
455,1769621421.664350000
456,1769621421.664644000
457,1769621421.664921000
458,1769621421.665228000
459,1769621421.665524000
460,1769621421.665810000
461,1769621421.666122000
462,1769621421.666403000
463,1769621421.666688000
464,1769621421.666965000
465,1769621421.667253000
466,1769621421.667546000
467,1769621421.667831000
468,1769621421.668141000
469,1769621421.668420000
470,1769621421.668706000
471,1769621421.668988000
472,1769621421.669268000
473,1769621421.669587000
474,1769621421.669868000
475,1769621421.670175000
476,1769621421.670466000
477,1769621421.670750000
478,1769621421.671066000
479,1769621421.671341000
480,1769621421.671661000
481,1769621421.671952000
482,1769621421.672249000
483,1769621421.672540000
484,1769621421.672825000
485,1769621421.673116000
486,1769621421.673404000
487,1769621421.673712000
488,1769621421.673997000
489,1769621421.674297000
490,1769621421.674620000
491,1769621421.674930000
492,1769621421.675251000
493,1769621421.675553000
494,1769621421.675833000
495,1769621421.676145000
496,1769621421.676420000
497,1769621421.676702000
498,1769621421.677003000
499,1769621421.677280000
500,1769621421.677578000
501,1769621421.677857000
502,1769621421.678144000
503,1769621421.678425000
504,1769621421.678711000
505,1769621421.679019000
506,1769621421.679304000
507,1769621421.679603000
508,1769621421.679891000
509,1769621421.680164000
510,1769621421.680483000
511,1769621421.680767000
512,1769621421.681061000
513,1769621421.681344000
514,1769621421.681643000
515,1769621421.681926000
516,1769621421.682216000
517,1769621421.682510000
518,1769621421.682793000
519,1769621421.683070000
520,1769621421.683349000
521,1769621421.683695000
522,1769621421.684005000
523,1769621421.684284000
524,1769621421.684579000
525,1769621421.684867000
526,1769621421.685163000
527,1769621421.685485000
528,1769621421.685772000
529,1769621421.686079000
530,1769621421.686417000
531,1769621421.686702000
532,1769621421.686982000
533,1769621421.687284000
534,1769621421.687585000
535,1769621421.687867000
536,1769621421.688145000
537,1769621421.688424000
538,1769621421.688727000
539,1769621421.689011000
540,1769621421.689311000
541,1769621421.689609000
542,1769621421.689889000
543,1769621421.690191000
544,1769621421.690492000
545,1769621421.690778000
546,1769621421.691058000
547,1769621421.691336000
548,1769621421.691633000
549,1769621421.691908000
550,1769621421.692186000
551,1769621421.692540000
552,1769621421.692822000
553,1769621421.693111000
554,1769621421.693395000
555,1769621421.693700000
556,1769621421.693983000
557,1769621421.694272000
558,1769621421.694569000
559,1769621421.694846000
560,1769621421.695126000
561,1769621421.695406000
562,1769621421.695690000
563,1769621421.695972000
564,1769621421.696250000
565,1769621421.696550000
566,1769621421.696830000
567,1769621421.697155000
568,1769621421.697444000
569,1769621421.697737000
570,1769621421.698018000
571,1769621421.698302000
572,1769621421.698639000
573,1769621421.698921000
574,1769621421.699206000
575,1769621421.699500000
576,1769621421.699783000
577,1769621421.700068000
578,1769621421.700349000
579,1769621421.700653000
580,1769621421.700934000
581,1769621421.701216000
582,1769621421.701508000
583,1769621421.701815000
584,1769621421.702106000
585,1769621421.702398000
586,1769621421.702680000
587,1769621421.702963000
588,1769621421.703242000
589,1769621421.703561000
590,1769621421.703854000
591,1769621421.704136000
592,1769621421.704426000
593,1769621421.704717000
594,1769621421.704998000
595,1769621421.705277000
596,1769621421.705570000
597,1769621421.705870000
598,1769621421.706149000
599,1769621421.706445000
600,1769621421.706727000
601,1769621421.707031000
602,1769621421.707309000
603,1769621421.707604000
604,1769621421.707906000
605,1769621421.708185000
606,1769621421.708551000
607,1769621421.708835000
608,1769621421.709111000
609,1769621421.709399000
610,1769621421.709693000
611,1769621421.709968000
612,1769621421.710244000
613,1769621421.710541000
614,1769621421.710824000
615,1769621421.711100000
616,1769621421.711386000
617,1769621421.711671000
618,1769621421.711975000
619,1769621421.712252000
620,1769621421.712573000
621,1769621421.712869000
622,1769621421.713144000
623,1769621421.713422000
624,1769621421.713704000
625,1769621421.713986000
626,1769621421.714262000
627,1769621421.714556000
628,1769621421.714836000
629,1769621421.715135000
630,1769621421.715421000
631,1769621421.715707000
632,1769621421.715988000
633,1769621421.716267000
634,1769621421.716566000
635,1769621421.716851000
636,1769621421.717128000
637,1769621421.717440000
638,1769621421.717717000
639,1769621421.718029000
640,1769621421.718319000
641,1769621421.718612000
642,1769621421.718892000
643,1769621421.719168000
644,1769621421.719482000
645,1769621421.719796000
646,1769621421.720072000
647,1769621421.720348000
648,1769621421.720662000
649,1769621421.720940000
650,1769621421.721218000
651,1769621421.721532000
652,1769621421.721811000
653,1769621421.722101000
654,1769621421.722398000
655,1769621421.722695000
656,1769621421.722970000
657,1769621421.723247000
658,1769621421.723529000
659,1769621421.723805000
660,1769621421.724084000
661,1769621421.724359000
662,1769621421.724654000
663,1769621421.724934000
664,1769621421.725212000
665,1769621421.725557000
666,1769621421.725836000
667,1769621421.726116000
668,1769621421.726401000
669,1769621421.726684000
670,1769621421.726958000
671,1769621421.727232000
672,1769621421.727513000
673,1769621421.727795000
674,1769621421.728114000
675,1769621421.728404000
676,1769621421.728694000
677,1769621421.728970000
678,1769621421.729269000
679,1769621421.729562000
680,1769621421.729844000
681,1769621421.730118000
682,1769621421.730426000
683,1769621421.730709000
684,1769621421.730989000
685,1769621421.731262000
686,1769621421.731555000
687,1769621421.731839000
688,1769621421.732115000
689,1769621421.732440000
690,1769621421.732726000
691,1769621421.733002000
692,1769621421.733279000
693,1769621421.733573000
694,1769621421.733853000
695,1769621421.734128000
696,1769621421.734404000
697,1769621421.734686000
698,1769621421.734971000
699,1769621421.735268000
700,1769621421.735611000
701,1769621421.735891000
702,1769621421.736170000
703,1769621421.736507000
704,1769621421.736792000
705,1769621421.737072000
706,1769621421.737380000
707,1769621421.737711000
708,1769621421.737989000
709,1769621421.738266000
710,1769621421.738552000
711,1769621421.738830000
712,1769621421.739111000
713,1769621421.739413000
714,1769621421.739722000
715,1769621421.740006000
716,1769621421.740288000
717,1769621421.740586000
718,1769621421.740890000
719,1769621421.741170000
720,1769621421.741477000
721,1769621421.741786000
722,1769621421.742086000
723,1769621421.742362000
724,1769621421.742653000
725,1769621421.742929000
726,1769621421.743209000
727,1769621421.743497000
728,1769621421.743773000
729,1769621421.744048000
730,1769621421.744326000
731,1769621421.744653000
732,1769621421.744929000
733,1769621421.745209000
734,1769621421.745512000
735,1769621421.745798000
736,1769621421.746073000
737,1769621421.746349000
738,1769621421.746641000
739,1769621421.746917000
740,1769621421.747191000
741,1769621421.747503000
742,1769621421.747791000
743,1769621421.748071000
744,1769621421.748346000
745,1769621421.748713000
746,1769621421.748991000
747,1769621421.749267000
748,1769621421.749568000
749,1769621421.749850000
750,1769621421.750150000
751,1769621421.750429000
752,1769621421.750736000
753,1769621421.751023000
754,1769621421.751295000
755,1769621421.751596000
756,1769621421.751874000
757,1769621421.752150000
758,1769621421.752437000
759,1769621421.752748000
760,1769621421.753024000
761,1769621421.753333000
762,1769621421.753628000
763,1769621421.753905000
764,1769621421.754179000
765,1769621421.754486000
766,1769621421.754772000
767,1769621421.755048000
768,1769621421.755333000
769,1769621421.755656000
770,1769621421.755930000
771,1769621421.756206000
772,1769621421.756491000
773,1769621421.756775000
774,1769621421.757051000
775,1769621421.757327000
776,1769621421.757623000
777,1769621421.757902000
778,1769621421.758176000
779,1769621421.758525000
780,1769621421.758805000
781,1769621421.759080000
782,1769621421.759353000
783,1769621421.759686000
784,1769621421.759966000
785,1769621421.760266000
786,1769621421.760604000
787,1769621421.760889000
788,1769621421.761169000
789,1769621421.761460000
790,1769621421.761744000
791,1769621421.762023000
792,1769621421.762297000
793,1769621421.762590000
794,1769621421.762866000
795,1769621421.763143000
796,1769621421.763421000
797,1769621421.763704000
798,1769621421.763986000
799,1769621421.764260000
800,1769621421.764541000
801,1769621421.764830000
802,1769621421.765106000
803,1769621421.765401000
804,1769621421.765684000
805,1769621421.765962000
806,1769621421.766263000
807,1769621421.766610000
808,1769621421.766887000
809,1769621421.767191000
810,1769621421.767474000
811,1769621421.767804000
812,1769621421.768084000
813,1769621421.768364000
814,1769621421.768693000
815,1769621421.768970000
816,1769621421.769248000
817,1769621421.769535000
818,1769621421.769819000
819,1769621421.770123000
820,1769621421.770407000
821,1769621421.770741000
822,1769621421.771018000
823,1769621421.771293000
824,1769621421.771585000
825,1769621421.771870000
826,1769621421.772144000
827,1769621421.772428000
828,1769621421.772712000
829,1769621421.772990000
830,1769621421.773268000
831,1769621421.773552000
832,1769621421.773837000
833,1769621421.774112000
834,1769621421.774398000
835,1769621421.774682000
836,1769621421.774961000
837,1769621421.775240000
838,1769621421.775528000
839,1769621421.775807000
840,1769621421.776083000
841,1769621421.776358000
842,1769621421.776660000
843,1769621421.776965000
844,1769621421.777244000
845,1769621421.777524000
846,1769621421.777807000
847,1769621421.778082000
848,1769621421.778358000
849,1769621421.778686000
850,1769621421.778986000
851,1769621421.779261000
852,1769621421.779584000
853,1769621421.779869000
854,1769621421.780141000
855,1769621421.780448000
856,1769621421.780750000
857,1769621421.781041000
858,1769621421.781318000
859,1769621421.781655000
860,1769621421.781934000
861,1769621421.782241000
862,1769621421.782574000
863,1769621421.782856000
864,1769621421.783133000
865,1769621421.783410000
866,1769621421.783725000
867,1769621421.784004000
868,1769621421.784282000
869,1769621421.784567000
870,1769621421.784848000
871,1769621421.785158000
872,1769621421.785445000
873,1769621421.785726000
874,1769621421.786006000
875,1769621421.786286000
876,1769621421.786574000
877,1769621421.786856000
878,1769621421.787133000
879,1769621421.787415000
880,1769621421.787701000
881,1769621421.787980000
882,1769621421.788256000
883,1769621421.788560000
884,1769621421.788841000
885,1769621421.789119000
886,1769621421.789402000
887,1769621421.789694000
